step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2366,1741360,18928,0.012143426390310201,1.0,1.0,,,,,
2367,1742072,18936,0.025680045927099306,0.625,0.8125,,,,,
2368,1742720,18944,0.01988528654182265,0.75,0.8823529411764706,,,,,
2369,1743432,18952,0.012631602386751633,1.0,1.0,0.022658280905235473,0.75,0.8461538461538461,,
2370,1744016,18960,0.012908396115512536,1.0,1.0,,,,,
2371,1744792,18968,0.020223474378651157,0.75,0.8666666666666667,,,,,
2372,1745568,18976,0.011100035683804148,0.875,0.9333333333333333,,,,,
2373,1746216,18984,0.020804491182514356,0.75,0.9,,,,,
2374,1746736,18992,0.01725841508824588,0.875,0.9333333333333333,,,,,
2375,1747576,19000,0.01550372150849441,0.875,0.9333333333333333,,,,,
2376,1748288,19008,0.00987249904183017,1.0,1.0,,,,,
2377,1749000,19016,0.015488426608969262,0.875,0.9375,0.01563290455053727,0.875,0.9333333333333333,,
2378,1749648,19024,0.01268507485368633,1.0,1.0,,,,,
2379,1750488,19032,0.011918571007675148,0.875,0.9375,,,,,
2380,1751072,19040,0.0273066956928438,0.5,0.7333333333333333,,,,,
2381,1752104,19048,0.011192230235317862,0.875,0.9333333333333333,,,,,
2382,1752688,19056,0.01586153199198192,0.875,0.9444444444444444,,,,,
2383,1753528,19064,0.018636499694370555,0.625,0.7692307692307693,,,,,
2384,1754304,19072,0.0110780510475767,1.0,1.0,,,,,
2385,1755016,19080,0.01210323543499288,1.0,1.0,0.009850095775805643,0.625,0.75,,
2386,1755728,19088,0.01746804581001894,0.75,0.8666666666666667,,,,,
2387,1756248,19096,0.013324291390711611,0.875,0.9285714285714286,,,,,
2388,1756896,19104,0.016006856931617068,0.875,0.9375,,,,,
2389,1757608,19112,0.013545743971642375,1.0,1.0,,,,,
2390,1758192,19120,0.0121602983650595,1.0,1.0,,,,,
2391,1758904,19128,0.01284915273552391,1.0,1.0,,,,,
2392,1759424,19136,0.0185393976971711,1.0,1.0,,,,,
2393,1760520,19144,0.010031080358306564,0.875,0.9230769230769231,0.016456034791171907,0.75,0.8571428571428571,,
2394,1761296,19152,0.011322882480361002,1.0,1.0,,,,,
2395,1761880,19160,0.013023782090198745,0.875,0.9090909090909091,,,,,
2396,1762528,19168,0.011741625271127775,1.0,1.0,,,,,
2397,1763112,19176,0.021141706257552455,0.875,0.9444444444444444,,,,,
2398,1763696,19184,0.015855279373824912,1.0,1.0,,,,,
2399,1764216,19192,0.01718975095537452,0.875,0.9230769230769231,,,,,
2400,1764864,19200,0.014274528925822922,0.875,0.9411764705882353,,,,,
2401,1765512,19208,0.013867872373594877,0.875,0.9166666666666666,0.015401750865623752,0.75,0.875,,
2402,1766224,19216,0.014988681560269999,0.75,0.8333333333333334,,,,,
2403,1767960,19224,0.008062727627828326,0.875,0.9473684210526315,,,,,
2404,1768800,19232,0.009984796705324251,1.0,1.0,,,,,
2405,1769576,19240,0.01261398717465101,1.0,1.0,,,,,
2406,1770160,19248,0.01274259366587203,0.875,0.9411764705882353,,,,,
2407,1770744,19256,0.02187562266176107,0.625,0.8421052631578947,,,,,
2408,1771328,19264,0.02531864805520346,0.75,0.8823529411764706,,,,,
2409,1772168,19272,0.00880248153636619,1.0,1.0,0.024452094813016703,0.75,0.9047619047619048,,
2410,1772816,19280,0.023667180248619364,0.75,0.8461538461538461,,,,,
2411,1773528,19288,0.011650996367687506,0.875,0.9375,,,,,
2412,1774368,19296,0.013034866151217886,1.0,1.0,,,,,
2413,1775016,19304,0.012129843239937288,1.0,1.0,,,,,
2414,1776304,19312,0.006307067866737298,1.0,1.0,,,,,
2415,1777144,19320,0.013511775389750468,1.0,1.0,,,,,
2416,1778112,19328,0.016789657472707255,0.625,0.75,,,,,
2417,1779336,19336,0.008266899665626786,1.0,1.0,0.011667295216005855,0.875,0.9444444444444444,,
2418,1780048,19344,0.01195229861729672,1.0,1.0,,,,,
2419,1781016,19352,0.008972738717697706,1.0,1.0,,,,,
2420,1781600,19360,0.020773779094700903,0.875,0.9411764705882353,,,,,
2421,1782184,19368,0.01551962233403196,1.0,1.0,,,,,
2422,1782832,19376,0.013174519795960848,0.875,0.9473684210526315,,,,,
2423,1783416,19384,0.01297517716214366,1.0,1.0,,,,,
2424,1784064,19392,0.014373310542217865,1.0,1.0,,,,,
2425,1784968,19400,0.012861512839545342,1.0,1.0,0.021063879891350723,0.875,0.9230769230769231,,
2426,1785808,19408,0.011451302356677982,0.875,0.9444444444444444,,,,,
2427,1786456,19416,0.027772977336844862,0.75,0.9,,,,,
2428,1787104,19424,0.0112889024424381,1.0,1.0,,,,,
2429,1787752,19432,0.014427870136429242,1.0,1.0,,,,,
2430,1788208,19440,0.01594738537755307,1.0,1.0,,,,0.7680000066757202,0.7687827953345195
2431,1788984,19448,0.009371867812254847,1.0,1.0,,,,,
2432,1789568,19456,0.011963558833464213,1.0,1.0,,,,,
2433,1790856,19464,0.007589744401577605,1.0,1.0,0.015136469501087432,0.75,0.8333333333333334,,
2434,1791504,19472,0.01283397036872216,1.0,1.0,,,,,
2435,1792152,19480,0.014533882729684335,1.0,1.0,,,,,
2436,1793056,19488,0.008166728613498314,1.0,1.0,,,,,
2437,1794792,19496,0.008999758662715327,0.75,0.8333333333333334,,,,,
2438,1796016,19504,0.008727271947254474,1.0,1.0,,,,,
2439,1796728,19512,0.01357341150232358,0.875,0.9230769230769231,,,,,
2440,1797440,19520,0.011098647669208813,1.0,1.0,,,,,
2441,1798280,19528,0.011365309765418708,1.0,1.0,0.011735121698047862,1.0,1.0,,
2442,1798800,19536,0.015079557719274493,1.0,1.0,,,,,
2443,1799512,19544,0.010853984430422655,1.0,1.0,,,,,
2444,1800672,19552,0.008292218571499383,1.0,1.0,,,,,
2445,1801320,19560,0.013837449943162944,1.0,1.0,,,,,
2446,1801968,19568,0.012379310468647133,1.0,1.0,,,,,
2447,1802808,19576,0.009075884660894129,1.0,1.0,,,,,
2448,1803328,19584,0.01657596301285512,1.0,1.0,,,,,
2449,1803976,19592,0.010597401562074006,1.0,1.0,0.013489095622014674,0.75,0.8666666666666667,,
2450,1805328,19600,0.006845107059652762,1.0,1.0,,,,,
2451,1805912,19608,0.013645535299400125,0.875,0.9411764705882353,,,,,
2452,1806432,19616,0.01747099291905842,1.0,1.0,,,,,
2453,1807016,19624,0.01597101038085092,0.875,0.9411764705882353,,,,,
2454,1807600,19632,0.014626643636507659,0.875,0.9473684210526315,,,,,
2455,1808440,19640,0.012314290652466524,0.875,0.9411764705882353,,,,,
2456,1809216,19648,0.009992001547457647,1.0,1.0,,,,,
2457,1810248,19656,0.008598433137764268,1.0,1.0,0.02371663571553361,0.875,0.9230769230769231,,
2458,1811088,19664,0.009355393152814447,1.0,1.0,,,,,
2459,1811608,19672,0.01618798087717771,0.875,0.9090909090909091,,,,,
2460,1812768,19680,0.006291101762178706,1.0,1.0,,,,,
2461,1813352,19688,0.017016690759216448,0.875,0.9473684210526315,,,,,
2462,1813936,19696,0.021906101321548285,0.625,0.7692307692307693,,,,,
2463,1814584,19704,0.012896008573132875,1.0,1.0,,,,,
2464,1815552,19712,0.00855136283864842,1.0,1.0,,,,,
2465,1816072,19720,0.013791675330422483,1.0,1.0,0.02687823879250778,0.75,0.8666666666666667,,
2466,1816720,19728,0.015399646208417004,0.875,0.9375,,,,,
2467,1817304,19736,0.014021173685009262,0.875,0.9444444444444444,,,,,
2468,1817952,19744,0.010944089197351133,1.0,1.0,,,,,
2469,1818664,19752,0.010336313207676825,1.0,1.0,,,,,
2470,1819248,19760,0.015412701509439223,1.0,1.0,,,,,
2471,1819768,19768,0.015113244037646679,1.0,1.0,,,,,
2472,1820288,19776,0.012738317334357189,1.0,1.0,,,,,
2473,1820808,19784,0.013655129313179444,1.0,1.0,0.01508794066006626,1.0,1.0,,
2474,1821392,19792,0.01174944313179242,1.0,1.0,,,,,
2475,1822040,19800,0.010070906131697498,1.0,1.0,,,,,
2476,1822880,19808,0.010049030514921214,0.875,0.9285714285714286,,,,,
2477,1823912,19816,0.009317469572377083,1.0,1.0,,,,,
2478,1824560,19824,0.014276914763258694,0.875,0.9411764705882353,,,,,
2479,1825400,19832,0.010723657742450635,0.875,0.9230769230769231,,,,,
2480,1826048,19840,0.011565235469530661,1.0,1.0,,,,,
2481,1826696,19848,0.01379841000542464,1.0,1.0,0.010019302787090586,1.0,1.0,,
2482,1827344,19856,0.009747409217193633,1.0,1.0,,,,,
2483,1828056,19864,0.010723294408754679,1.0,1.0,,,,,
2484,1828640,19872,0.012408606861162448,1.0,1.0,,,,,
2485,1829416,19880,0.011660479584600696,0.875,0.9565217391304348,,,,,
2486,1830128,19888,0.01430267132950356,1.0,1.0,,,,,
2487,1830840,19896,0.019195236218044583,0.75,0.8571428571428571,,,,,
2488,1831296,19904,0.017795431655698253,0.875,0.9375,,,,,
2489,1831944,19912,0.018925590495053782,0.75,0.8823529411764706,0.015447447742837284,1.0,1.0,,
2490,1832656,19920,0.011586030785259167,1.0,1.0,,,,,
2491,1833304,19928,0.012045165195787761,0.875,0.9285714285714286,,,,,
2492,1834272,19936,0.009498791629295776,1.0,1.0,,,,,
2493,1835432,19944,0.009506873272643285,1.0,1.0,,,,,
2494,1836080,19952,0.011988351604627212,1.0,1.0,,,,,
2495,1836728,19960,0.011925137586750395,1.0,1.0,,,,,
2496,1837504,19968,0.007185908719219605,1.0,1.0,,,,,
2497,1838280,19976,0.010175940698482377,1.0,1.0,0.02186670221295333,0.625,0.8333333333333334,,
2498,1838928,19984,0.014194926530924818,0.875,0.95,,,,,
2499,1839576,19992,0.012210533541416654,0.875,0.9333333333333333,,,,,
2500,1840416,20000,0.014497865689263641,0.875,0.9285714285714286,,,,,
2501,1841256,20008,0.01008130241986994,0.875,0.9411764705882353,,,,,
2502,1842224,20016,0.00979380579451538,1.0,1.0,,,,,
2503,1843576,20024,0.006448938703348856,0.875,0.9473684210526315,,,,,
2504,1844224,20032,0.011234369842291786,1.0,1.0,,,,,
2505,1844808,20040,0.011982891444267776,1.0,1.0,0.017683449644006144,0.625,0.8,,
2506,1845648,20048,0.014921034983755625,0.875,0.9411764705882353,,,,,
2507,1846552,20056,0.01046119460024933,0.875,0.9166666666666666,,,,,
2508,1847072,20064,0.014873817503942989,1.0,1.0,,,,,
2509,1847784,20072,0.014565969351488184,0.875,0.9375,,,,,
2510,1848240,20080,0.013382656604808838,1.0,1.0,,,,,
2511,1848824,20088,0.022351167412041312,0.75,0.9,,,,,
2512,1849280,20096,0.017581998816286068,0.875,0.9375,,,,,
2513,1849800,20104,0.013814283340621323,0.875,0.9230769230769231,0.016977752208298273,0.875,0.9166666666666666,,
2514,1850448,20112,0.01650217880115431,0.875,0.9333333333333333,,,,,
2515,1851096,20120,0.012316223978476855,1.0,1.0,,,,,
2516,1851680,20128,0.012849625698906013,1.0,1.0,,,,,
2517,1852328,20136,0.01103810888787339,0.875,0.9230769230769231,,,,,
2518,1853040,20144,0.01639322456045243,0.875,0.9473684210526315,,,,,
2519,1853624,20152,0.01673905733849845,0.875,0.9230769230769231,,,,,
2520,1854336,20160,0.010620387690558538,1.0,1.0,,,,,
2521,1854984,20168,0.014126445791268594,0.875,0.95,0.028562796639404062,0.5,0.7142857142857143,,
2522,1855824,20176,0.02038579357773054,0.75,0.8666666666666667,,,,,
2523,1856408,20184,0.015787837958580738,1.0,1.0,,,,,
2524,1856992,20192,0.01271111167483312,1.0,1.0,,,,,
2525,1857576,20200,0.01231545706586674,1.0,1.0,,,,,
2526,1858288,20208,0.012903587962984204,1.0,1.0,,,,,
2527,1858872,20216,0.01807490121193221,0.875,0.9411764705882353,,,,,
2528,1859648,20224,0.011309301126810117,1.0,1.0,,,,,
2529,1860232,20232,0.010915084338498214,1.0,1.0,0.019822545956764887,0.875,0.9375,,
2530,1860816,20240,0.012768579070120975,1.0,1.0,,,,,
2531,1861400,20248,0.012137196035420902,1.0,1.0,,,,,
2532,1862240,20256,0.013603055741440115,1.0,1.0,,,,,
2533,1863016,20264,0.008588918282761775,1.0,1.0,,,,,
2534,1863408,20272,0.015192458777849159,1.0,1.0,,,,,
2535,1863928,20280,0.018906553679952563,0.875,0.9411764705882353,,,,,
2536,1864576,20288,0.010830845393611383,1.0,1.0,,,,,
2537,1865416,20296,0.010395296219003963,1.0,1.0,0.02576911691489428,0.5,0.75,,
2538,1866128,20304,0.012147144344373646,1.0,1.0,,,,,
2539,1866904,20312,0.009754866192428319,1.0,1.0,,,,,
2540,1867808,20320,0.007585730288321863,1.0,1.0,,,,,
2541,1868456,20328,0.014105386351116097,1.0,1.0,,,,,
2542,1869232,20336,0.011468944908485419,1.0,1.0,,,,,
2543,1869688,20344,0.01796897844394798,0.875,0.9166666666666666,,,,,
2544,1870272,20352,0.012185359939361068,1.0,1.0,,,,,
2545,1871560,20360,0.008034573701678377,1.0,1.0,0.01774479970384359,0.875,0.9444444444444444,,
2546,1872144,20368,0.02184587575411691,0.875,0.9473684210526315,,,,,
2547,1872792,20376,0.013733410567224269,1.0,1.0,,,,,
2548,1873824,20384,0.007131191656387826,1.0,1.0,,,,,
2549,1874664,20392,0.010837900440703124,1.0,1.0,,,,,
2550,1875376,20400,0.012524681846206144,1.0,1.0,,,,,
2551,1876280,20408,0.0077555839268715334,1.0,1.0,,,,,
2552,1876928,20416,0.01587267427188965,0.875,0.9285714285714286,,,,,
2553,1877640,20424,0.011662770766832703,1.0,1.0,0.023655794217404033,0.75,0.875,,
2554,1878160,20432,0.017588473018836575,0.875,0.9375,,,,,
2555,1878936,20440,0.012105940329878813,1.0,1.0,,,,,
2556,1879456,20448,0.02117867802442097,0.875,0.9333333333333333,,,,,
2557,1880808,20456,0.005131111387885311,1.0,1.0,,,,,
2558,1881392,20464,0.011849556397270804,1.0,1.0,,,,,
2559,1882744,20472,0.006587110699494879,0.875,0.9285714285714286,,,,,
2560,1883648,20480,0.009052131790821413,1.0,1.0,,,,,
2561,1884488,20488,0.009636901919889059,1.0,1.0,0.008011050519423657,1.0,1.0,,
2562,1885136,20496,0.015352256863423463,0.875,0.9444444444444444,,,,,
2563,1885784,20504,0.013848009471166734,1.0,1.0,,,,,
2564,1886368,20512,0.010616966963740976,1.0,1.0,,,,,
2565,1887016,20520,0.009926309214376204,1.0,1.0,,,,,
2566,1887664,20528,0.010909346595028114,1.0,1.0,,,,,
2567,1888504,20536,0.008752116681231187,1.0,1.0,,,,,
2568,1889728,20544,0.007464484482349754,1.0,1.0,,,,,
2569,1890632,20552,0.009884475889185186,1.0,1.0,0.013956803763525236,0.875,0.9375,,
2570,1891216,20560,0.01373577883236771,1.0,1.0,,,,,
2571,1891928,20568,0.012933700782281132,0.875,0.9411764705882353,,,,,
2572,1892960,20576,0.009146980748820522,1.0,1.0,,,,,
2573,1893736,20584,0.012454429635408363,0.875,0.9473684210526315,,,,,
2574,1894448,20592,0.01187623722586233,1.0,1.0,,,,,
2575,1895352,20600,0.011451227102640921,0.875,0.9444444444444444,,,,,
2576,1895872,20608,0.013458251585697169,1.0,1.0,,,,,
2577,1896328,20616,0.014370167387836872,1.0,1.0,0.023564933248311777,0.75,0.8888888888888888,,
2578,1897168,20624,0.01535885011895808,0.875,0.9285714285714286,,,,,
2579,1897816,20632,0.011888639427791146,1.0,1.0,,,,,
2580,1898592,20640,0.009685141511572773,1.0,1.0,,,,,
2581,1899048,20648,0.01026864955430085,1.0,1.0,,,,,
2582,1899824,20656,0.011651935361929827,0.875,0.9166666666666666,,,,,
2583,1901112,20664,0.006605929410384051,1.0,1.0,,,,,
2584,1901888,20672,0.0104138110655668,1.0,1.0,,,,,
2585,1902728,20680,0.009866457012079697,1.0,1.0,0.01076378692831291,1.0,1.0,,
2586,1903696,20688,0.0125908575631049,0.75,0.8666666666666667,,,,,
2587,1904280,20696,0.013920462042553748,1.0,1.0,,,,,
2588,1904864,20704,0.011275312167679883,1.0,1.0,,,,,
2589,1905704,20712,0.010801332502668962,1.0,1.0,,,,,
2590,1906416,20720,0.016919996102514188,0.875,0.9375,,,,,
2591,1907192,20728,0.010495286349574043,0.875,0.9523809523809523,,,,,
2592,1907776,20736,0.015800086954295363,0.875,0.9411764705882353,,,,,
2593,1908296,20744,0.011294361641925828,1.0,1.0,0.014609978225900943,0.875,0.9411764705882353,,
2594,1908880,20752,0.013989229709616401,1.0,1.0,,,,,
2595,1909528,20760,0.011327157297546336,1.0,1.0,,,,,
2596,1910368,20768,0.011311557980323005,1.0,1.0,,,,,
2597,1911400,20776,0.008365942317350132,1.0,1.0,,,,,
2598,1912176,20784,0.011184312725629024,1.0,1.0,,,,,
2599,1912824,20792,0.013233931774683511,1.0,1.0,,,,,
2600,1913344,20800,0.014560775757091129,0.875,0.9333333333333333,,,,,
2601,1913992,20808,0.01335529681485714,0.75,0.8571428571428571,0.02934520238774596,0.625,0.8,,
2602,1914832,20816,0.011820649801991436,1.0,1.0,,,,,
2603,1915416,20824,0.017175920730339272,1.0,1.0,,,,,
2604,1916576,20832,0.01132410944418603,1.0,1.0,,,,,
2605,1917288,20840,0.012657824483518192,1.0,1.0,,,,,
2606,1918000,20848,0.009431617946835448,1.0,1.0,,,,,
2607,1918904,20856,0.010677330725900061,0.875,0.95,,,,,
2608,1919616,20864,0.014230520159087363,0.875,0.9444444444444444,,,,,
2609,1920264,20872,0.012096302936231852,1.0,1.0,0.019305243128867427,0.75,0.8571428571428571,,
2610,1920848,20880,0.013935175563503413,1.0,1.0,,,,,
2611,1921624,20888,0.010286120733040192,1.0,1.0,,,,,
2612,1922208,20896,0.014334009209422904,0.875,0.9333333333333333,,,,,
2613,1922792,20904,0.01683487467676154,1.0,1.0,,,,,
2614,1923824,20912,0.007425248340764447,1.0,1.0,,,,,
2615,1924792,20920,0.009283252360513028,1.0,1.0,,,,,
2616,1925504,20928,0.013889181435683845,1.0,1.0,,,,,
2617,1926024,20936,0.013755250458699032,1.0,1.0,0.008128937045312326,1.0,1.0,,
2618,1926864,20944,0.01036522277492934,1.0,1.0,,,,,
2619,1927576,20952,0.009008776414944413,1.0,1.0,,,,,
2620,1928608,20960,0.010033876114580044,0.875,0.9473684210526315,,,,,
2621,1929576,20968,0.009665092640693488,1.0,1.0,,,,,
2622,1930288,20976,0.01220265140660018,0.875,0.9473684210526315,,,,,
2623,1931000,20984,0.01330955555767886,1.0,1.0,,,,,
2624,1931712,20992,0.019250185750019397,0.875,0.9230769230769231,,,,,
2625,1932360,21000,0.011328315614135106,1.0,1.0,0.0117314256590838,1.0,1.0,,
2626,1933008,21008,0.011361199761677012,1.0,1.0,,,,,
2627,1933912,21016,0.00999121229498893,1.0,1.0,,,,,
2628,1934368,21024,0.013341611365728008,1.0,1.0,,,,,
2629,1935080,21032,0.012275523733977008,0.875,0.9444444444444444,,,,,
2630,1935792,21040,0.011871943860439042,1.0,1.0,,,,,
2631,1936504,21048,0.013255054193916182,1.0,1.0,,,,,
2632,1937280,21056,0.02063147772298889,0.875,0.9285714285714286,,,,,
2633,1937864,21064,0.014791947541651009,1.0,1.0,0.027986361532480214,0.875,0.9230769230769231,,
2634,1938640,21072,0.009754591168234501,1.0,1.0,,,,,
2635,1939544,21080,0.011479475074447062,0.875,0.9411764705882353,,,,,
2636,1940192,21088,0.016362240219038895,1.0,1.0,,,,,
2637,1941160,21096,0.01586038981042238,0.875,0.9411764705882353,,,,,
2638,1941872,21104,0.01946074817883335,0.75,0.8947368421052632,,,,,
2639,1942648,21112,0.011648336383511253,1.0,1.0,,,,,
2640,1943552,21120,0.009674069151999934,1.0,1.0,,,,,
2641,1944648,21128,0.011435717617621103,0.875,0.9375,0.017747167335074747,0.625,0.8125,,
2642,1945360,21136,0.012925571897097697,1.0,1.0,,,,,
2643,1945816,21144,0.014817820536173655,1.0,1.0,,,,,
2644,1946720,21152,0.01009445733075696,1.0,1.0,,,,,
2645,1947688,21160,0.008096593376531503,1.0,1.0,,,,,
2646,1948464,21168,0.02051911358040333,0.75,0.8666666666666667,,,,,
2647,1949112,21176,0.014340656913998554,1.0,1.0,,,,,
2648,1949888,21184,0.010721033151820644,1.0,1.0,,,,,
2649,1950664,21192,0.010386005647307546,1.0,1.0,0.013207441925781972,1.0,1.0,,
2650,1951440,21200,0.011784402396584083,1.0,1.0,,,,,
2651,1952344,21208,0.011077832739782604,1.0,1.0,,,,,
2652,1953184,21216,0.009607216071557978,1.0,1.0,,,,,
2653,1953832,21224,0.015691212504940183,1.0,1.0,,,,,
2654,1954352,21232,0.014036353774822971,0.875,0.9230769230769231,,,,,
2655,1955064,21240,0.01166081064343823,0.75,0.875,,,,,
2656,1955840,21248,0.012291301875672076,1.0,1.0,,,,,
2657,1956744,21256,0.007918051580931323,1.0,1.0,0.03345356419386171,0.625,0.8,,
2658,1957520,21264,0.012229408489190791,0.875,0.9473684210526315,,,,,
2659,1958168,21272,0.011644697559435655,1.0,1.0,,,,,
2660,1958816,21280,0.012184442442083766,1.0,1.0,,,,,
2661,1959656,21288,0.012956150917145108,0.875,0.9333333333333333,,,,,
2662,1960176,21296,0.01263043585210575,1.0,1.0,,,,,
2663,1960952,21304,0.009322210078270223,1.0,1.0,,,,,
2664,1961600,21312,0.01154210209977748,1.0,1.0,,,,,
2665,1962632,21320,0.008283051473748379,1.0,1.0,0.009827572450420916,1.0,1.0,,
2666,1963472,21328,0.008161347898976929,1.0,1.0,,,,,
2667,1964120,21336,0.012033646839705939,1.0,1.0,,,,,
2668,1964896,21344,0.013019591231512528,1.0,1.0,,,,,
2669,1966120,21352,0.010847285144893774,1.0,1.0,,,,,
2670,1967216,21360,0.00847896338954405,1.0,1.0,,,,,
2671,1967800,21368,0.019060560476734007,0.875,0.9285714285714286,,,,,
2672,1968448,21376,0.01619378014609072,1.0,1.0,,,,,
2673,1968968,21384,0.013825313692889871,1.0,1.0,0.046523418397005425,0.625,0.7692307692307693,,
2674,1969552,21392,0.015618411343580163,1.0,1.0,,,,,
2675,1970456,21400,0.013003870888724305,1.0,1.0,,,,,
2676,1970976,21408,0.012689109166631525,1.0,1.0,,,,,
2677,1971496,21416,0.014619575948863428,1.0,1.0,,,,,
2678,1972272,21424,0.012550204991407457,1.0,1.0,,,,,
2679,1972920,21432,0.013452608197718336,0.875,0.9444444444444444,,,,,
2680,1973888,21440,0.008591477260921049,1.0,1.0,,,,,
2681,1974600,21448,0.01257298870849054,1.0,1.0,0.014121696984687319,0.875,0.9333333333333333,,
2682,1975120,21456,0.01387786572684682,1.0,1.0,,,,,
2683,1975704,21464,0.009133957343402666,1.0,1.0,,,,,
2684,1976480,21472,0.009969985276929001,1.0,1.0,,,,,
2685,1977768,21480,0.007444857575127244,0.875,0.9230769230769231,,,,,
2686,1978288,21488,0.011342578288328086,1.0,1.0,,,,,
2687,1978872,21496,0.018245488094154067,1.0,1.0,,,,,
2688,1979904,21504,0.011740279884923412,1.0,1.0,,,,,
2689,1980488,21512,0.014139270694822573,1.0,1.0,0.04579432283804933,0.5,0.7647058823529411,,
2690,1981264,21520,0.010817740069688615,1.0,1.0,,,,,
2691,1982424,21528,0.008913980054236326,1.0,1.0,,,,,
2692,1982944,21536,0.012815265631206786,1.0,1.0,,,,,
2693,1983464,21544,0.012520533212807125,1.0,1.0,,,,,
2694,1984432,21552,0.007436618953814682,1.0,1.0,,,,,
2695,1985208,21560,0.012636847300667338,1.0,1.0,,,,,
2696,1986304,21568,0.008959462020562227,1.0,1.0,,,,,
2697,1987016,21576,0.010220470641129603,1.0,1.0,0.02396458898550892,0.625,0.8235294117647058,,
2698,1987664,21584,0.014890814791844292,0.875,0.9444444444444444,,,,,
2699,1988248,21592,0.009782431680498006,1.0,1.0,,,,,
2700,1988896,21600,0.012776263755026981,1.0,1.0,,,,,
2701,1989864,21608,0.00879112770868491,1.0,1.0,,,,,
2702,1990576,21616,0.010543598013901015,1.0,1.0,,,,,
2703,1991288,21624,0.010372270184208117,1.0,1.0,,,,,
2704,1991936,21632,0.010512909899028955,1.0,1.0,,,,,
2705,1992648,21640,0.010294464059460946,1.0,1.0,0.021431949127535717,0.75,0.8571428571428571,,
2706,1993232,21648,0.010320499688953487,1.0,1.0,,,,,
2707,1993816,21656,0.012199435480589405,1.0,1.0,,,,,
2708,1994464,21664,0.011502941419949708,1.0,1.0,,,,,
2709,1996008,21672,0.0065213200506263535,1.0,1.0,,,,,
2710,1996976,21680,0.00844056758019148,0.875,0.9230769230769231,,,,,
2711,1997880,21688,0.008255284953857278,1.0,1.0,,,,,
2712,1998592,21696,0.01065792670434738,1.0,1.0,,,,,
2713,1999496,21704,0.011761628371893493,0.875,0.9333333333333333,0.009942023062761199,0.875,0.9333333333333333,,
2714,2000336,21712,0.010928966459006975,1.0,1.0,,,,,
2715,2001112,21720,0.008526170877542837,1.0,1.0,,,,,
2716,2001824,21728,0.01366640887272484,1.0,1.0,,,,,
2717,2002920,21736,0.008733211225262778,1.0,1.0,,,,,
2718,2003440,21744,0.012427460373383426,1.0,1.0,,,,,
2719,2004280,21752,0.009782358134108597,1.0,1.0,,,,,
2720,2004864,21760,0.014834066189859434,1.0,1.0,,,,,
2721,2005448,21768,0.01347866801532125,0.875,0.9230769230769231,0.033215678736968804,0.375,0.7222222222222222,,
2722,2006480,21776,0.007474804165267148,1.0,1.0,,,,,
2723,2007256,21784,0.010333240399516488,1.0,1.0,,,,,
2724,2008160,21792,0.008569279141582831,1.0,1.0,,,,,
2725,2008808,21800,0.010979267882617777,1.0,1.0,,,,,
2726,2009328,21808,0.012106839982028673,1.0,1.0,,,,,
2727,2009912,21816,0.012258651313291721,1.0,1.0,,,,,
2728,2010560,21824,0.013056389731402093,1.0,1.0,,,,,
2729,2011528,21832,0.008827245084872062,1.0,1.0,0.016158700733231883,0.875,0.9230769230769231,,
2730,2012368,21840,0.010052219216787719,1.0,1.0,,,,,
2731,2013144,21848,0.012136844893390472,1.0,1.0,,,,,
2732,2013728,21856,0.0116314110709679,1.0,1.0,,,,,
2733,2014504,21864,0.010150567844087063,1.0,1.0,,,,,
2734,2015216,21872,0.01085736625488676,1.0,1.0,,,,,
2735,2015800,21880,0.014559714096808705,1.0,1.0,,,,,
2736,2016448,21888,0.013630752829378612,1.0,1.0,,,,,
2737,2017032,21896,0.013415674089839659,1.0,1.0,0.021225645513544757,0.875,0.9333333333333333,,
2738,2017616,21904,0.013253524872083094,1.0,1.0,,,,,
2739,2018712,21912,0.007724331694804831,1.0,1.0,,,,,
2740,2019552,21920,0.01330590759792229,1.0,1.0,,,,,
2741,2020520,21928,0.009512433233071459,1.0,1.0,,,,,
2742,2021744,21936,0.008822912561802107,1.0,1.0,,,,,
2743,2022456,21944,0.01312516104805354,0.875,0.9285714285714286,,,,,
2744,2022976,21952,0.015555548907871409,1.0,1.0,,,,,
2745,2023688,21960,0.00923055042709415,1.0,1.0,0.020504259675821916,0.625,0.8421052631578947,,
2746,2024272,21968,0.01435241763981924,0.875,0.9444444444444444,,,,,
2747,2025048,21976,0.01221714090576185,1.0,1.0,,,,,
2748,2025888,21984,0.010334968154133043,1.0,1.0,,,,,
2749,2026600,21992,0.011522248453271388,1.0,1.0,,,,,
2750,2027184,22000,0.010485027867290312,1.0,1.0,,,,,
2751,2028216,22008,0.011271388813320992,0.875,0.9473684210526315,,,,,
2752,2028992,22016,0.011414203973963902,1.0,1.0,,,,,
2753,2029576,22024,0.018297255918984394,0.875,0.9375,0.019337194600488154,0.75,0.8461538461538461,,
2754,2030352,22032,0.009792249693783882,1.0,1.0,,,,,
2755,2031000,22040,0.009748872713404525,1.0,1.0,,,,,
2756,2031712,22048,0.013275379122464287,1.0,1.0,,,,,
2757,2032296,22056,0.015737106741523788,1.0,1.0,,,,,
