step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
384,626688,3072,0.020198111726816056,0.625,0.8421052631578947,,,,,
385,627912,3080,0.017759410456252928,0.5,0.7647058823529411,0.014864265281587016,0.625,0.8235294117647058,,
386,629712,3088,0.012759048502328412,0.75,0.8666666666666667,,,,,
387,631192,3096,0.02488045987942971,0.375,0.7058823529411765,,,,,
388,632480,3104,0.016134802500257204,0.75,0.8947368421052632,,,,,
389,633768,3112,0.015497260796669765,0.75,0.8823529411764706,,,,,
390,635312,3120,0.01361543215162346,0.625,0.8235294117647058,,,,,
391,636600,3128,0.019413437593366077,0.625,0.8125,,,,,
392,637952,3136,0.01977238634466336,0.375,0.5833333333333334,,,,,
393,639624,3144,0.014391032280208391,0.625,0.8125,0.01519094284132367,0.625,0.8125,,
394,641104,3152,0.015021217973607953,0.75,0.8823529411764706,,,,,
395,642520,3160,0.01825513343832191,0.625,0.8,,,,,
396,643936,3168,0.020649890558336183,0.375,0.7727272727272727,,,,,
397,645608,3176,0.014102195440465416,0.5,0.75,,,,,
398,646896,3184,0.025930239425029384,0.375,0.6666666666666666,,,,,
399,648952,3192,0.01365123377896891,0.625,0.75,,,,,
400,650560,3200,0.015557373751947125,0.5,0.7647058823529411,,,,,
401,652872,3208,0.013333860681265224,0.75,0.9090909090909091,0.018666707390716752,0.625,0.8235294117647058,,
402,654480,3216,0.014913405791084801,0.625,0.8,,,,,
403,656280,3224,0.016672053049510343,0.25,0.6666666666666666,,,,,
404,657760,3232,0.014334892885824764,0.875,0.9375,,,,,
405,659176,3240,0.01705165607487436,0.5,0.7142857142857143,,,,,
406,660720,3248,0.013086375076889435,0.875,0.9375,,,,,
407,662712,3256,0.012935968753160432,0.5,0.7142857142857143,,,,,
408,664000,3264,0.01727418187272668,0.75,0.8823529411764706,,,,,
409,665352,3272,0.017455271140946443,0.875,0.9333333333333333,0.01510703948119732,0.75,0.8571428571428571,,
410,667152,3280,0.01323112437110356,0.5,0.7647058823529411,,,,,
411,668760,3288,0.01536713453429103,0.75,0.875,,,,,
412,670368,3296,0.015428759031626485,0.625,0.85,,,,,
413,671912,3304,0.012527278880192562,0.75,0.8461538461538461,,,,,
414,673328,3312,0.016052665153855075,0.75,0.875,,,,,
415,674808,3320,0.011970059408219422,0.875,0.9285714285714286,,,,,
416,676672,3328,0.017563271242597316,0.5,0.7647058823529411,,,,,
417,678280,3336,0.014792429299728684,0.75,0.8666666666666667,0.016429966455805127,0.5,0.8095238095238095,,
418,680272,3344,0.014273142692819788,0.75,0.8571428571428571,,,,,
419,681880,3352,0.012863594556804412,0.75,0.8823529411764706,,,,,
420,684384,3360,0.010996965351939841,0.875,0.9444444444444444,,,,,
421,685992,3368,0.013684006941823746,1.0,1.0,,,,,
422,687728,3376,0.014559940376995735,0.625,0.85,,,,,
423,689272,3384,0.014900847715942354,0.625,0.8235294117647058,,,,,
424,690880,3392,0.015318779993575298,0.5,0.7777777777777778,,,,,
425,692232,3400,0.020190210112765814,0.625,0.8333333333333334,0.014665534457765675,0.75,0.8823529411764706,,
426,693968,3408,0.01536559358375845,0.625,0.8125,,,,,
427,697112,3416,0.006200045361872765,0.875,0.9473684210526315,,,,,
428,698400,3424,0.015107502238759823,0.875,0.9375,,,,,
429,699880,3432,0.011463476759067554,1.0,1.0,,,,,
430,702064,3440,0.01149426368314306,0.75,0.8666666666666667,,,,,
431,703864,3448,0.02024504200105771,0.375,0.5,,,,,
432,705216,3456,0.014929033051195669,0.75,0.8571428571428571,,,,,
433,706632,3464,0.01817437112339273,0.5,0.7777777777777778,0.008614393053379084,0.875,0.9473684210526315,,
434,708304,3472,0.014718319111260333,0.5,0.7894736842105263,,,,,
435,709784,3480,0.014153127256453759,0.875,0.9375,,,,,
436,711328,3488,0.013711037140329818,0.875,0.9375,,,,,
437,714216,3496,0.008216243608033856,0.5,0.7777777777777778,,,,,
438,715504,3504,0.014036237088086708,1.0,1.0,,,,,
439,717816,3512,0.01161359901322946,0.75,0.8571428571428571,,,,,
440,719680,3520,0.015017336906296178,0.375,0.782608695652174,,,,,
441,721480,3528,0.013529427889275109,0.5,0.75,0.017322747137215655,0.75,0.8888888888888888,,
442,722896,3536,0.018209691881999633,0.375,0.6875,,,,,
443,724376,3544,0.014664115466499072,0.75,0.8888888888888888,,,,,
444,725728,3552,0.01356621152956802,0.75,0.8947368421052632,,,,,
445,727464,3560,0.01440879449632326,0.75,0.8461538461538461,,,,,
446,729072,3568,0.0122863604099663,0.75,0.8571428571428571,,,,,
447,730872,3576,0.01303245602111221,0.875,0.9473684210526315,,,,,
448,732480,3584,0.012996901865677944,0.75,0.8461538461538461,,,,,
449,733896,3592,0.014068167260711526,0.75,0.8666666666666667,0.014956752914946372,0.625,0.7857142857142857,,
450,735440,3600,0.01688712429351351,0.625,0.8421052631578947,,,,,
451,736984,3608,0.012193517841490671,0.875,0.9375,,,,,
452,738592,3616,0.013064280257620853,1.0,1.0,,,,,
453,740072,3624,0.01942724423591957,0.5,0.8,,,,,
454,741744,3632,0.013669960702461932,0.75,0.8461538461538461,,,,,
455,743032,3640,0.02082546284929243,0.5,0.7777777777777778,,,,,
456,744256,3648,0.017680271786275927,0.75,0.9,,,,,
457,745544,3656,0.01929248233518456,0.375,0.5,0.014415390413878043,0.75,0.8823529411764706,,
458,747088,3664,0.01198097259293631,1.0,1.0,,,,,
459,748312,3672,0.01860873918279265,0.625,0.7857142857142857,,,,,
460,749920,3680,0.011003296747612655,0.875,0.9230769230769231,,,,,
461,751400,3688,0.017585554233261625,0.625,0.8333333333333334,,,,,
462,753648,3696,0.010136694052905236,0.875,0.9523809523809523,,,,,
463,755192,3704,0.015075497581911209,0.75,0.8666666666666667,,,,,
464,757120,3712,0.012704307080082054,0.625,0.8,,,,,
465,758408,3720,0.014426352311008148,0.625,0.8235294117647058,0.015552891412044044,0.625,0.8333333333333334,,
466,760016,3728,0.011887738364232105,1.0,1.0,,,,,
467,761368,3736,0.013563468608617615,0.875,0.9375,,,,,
468,762848,3744,0.013970179532385356,0.75,0.8461538461538461,,,,,
469,764328,3752,0.017718592963973444,0.25,0.7,,,,,
470,765744,3760,0.015346419023499354,0.5,0.75,,,,,
471,767032,3768,0.015453770456795812,0.75,0.8947368421052632,,,,,
472,768576,3776,0.015493049332667748,0.5,0.7647058823529411,,,,,
473,770376,3784,0.015181953197737531,0.625,0.8235294117647058,0.01828255437487723,0.625,0.8333333333333334,,
474,772112,3792,0.013213313641531067,0.75,0.875,,,,,
475,773912,3800,0.012574799664399571,0.75,0.8947368421052632,,,,,
476,775328,3808,0.01455479431975898,0.875,0.9473684210526315,,,,,
477,777128,3816,0.014651291508542146,0.625,0.8235294117647058,,,,,
478,778864,3824,0.014150890066052002,0.5,0.6923076923076923,,,,,
479,780216,3832,0.021965415453713586,0.625,0.8235294117647058,,,,,
480,781696,3840,0.019444432131714456,0.375,0.6428571428571429,,,,,
481,783240,3848,0.014630039194399216,0.5,0.8,0.011534296513246948,0.875,0.9230769230769231,,
482,784912,3856,0.014810123713143473,0.375,0.7368421052631579,,,,,
483,786264,3864,0.01589392845149465,0.875,0.9285714285714286,,,,,
484,787680,3872,0.014309906465532079,0.875,0.9375,,,,,
485,789096,3880,0.017036496044497362,0.25,0.7142857142857143,,,,,
486,790576,3888,0.014961103228723682,0.875,0.9411764705882353,,,,,
487,791928,3896,0.014475145770731682,0.875,0.9230769230769231,,,,,
488,793728,3904,0.014083389558990482,0.625,0.8125,,,,,
489,795336,3912,0.018492254950561143,0.375,0.6875,0.017260879123407045,0.75,0.8823529411764706,,
490,796560,3920,0.015066630288009487,0.875,0.9333333333333333,,,,,
491,798168,3928,0.015097553533830198,0.5,0.6923076923076923,,,,,
492,799648,3936,0.01395648500783256,0.75,0.8666666666666667,,,,,
493,801000,3944,0.015314694503796326,0.75,0.8461538461538461,,,,,
494,802416,3952,0.010625828392903042,1.0,1.0,,,,,
495,803768,3960,0.01936739963349072,0.5,0.7777777777777778,,,,,
496,806336,3968,0.010913736580181764,0.75,0.8571428571428571,,,,,
497,807624,3976,0.019391564288433017,0.75,0.8823529411764706,0.01582521174674756,0.75,0.8823529411764706,,
498,809552,3984,0.011641264645946394,0.875,0.9375,,,,,
499,811032,3992,0.014318162640577914,0.625,0.8333333333333334,,,,,
500,812832,4000,0.014376668235317696,0.875,0.9375,,,,,
501,814184,4008,0.014743971278228907,0.625,0.75,,,,,
502,816112,4016,0.012547804435357187,0.625,0.8125,,,,,
503,817784,4024,0.013245011058863027,0.625,0.8333333333333334,,,,,
504,819520,4032,0.014549909324665496,0.625,0.85,,,,,
505,821000,4040,0.01233297569167144,1.0,1.0,0.013764846475481003,0.75,0.8666666666666667,,
506,822416,4048,0.01279786162112976,1.0,1.0,,,,,
507,823832,4056,0.015562250844529774,0.75,0.8823529411764706,,,,,
508,825248,4064,0.012553711822039106,0.875,0.9411764705882353,,,,,
509,826856,4072,0.014774742575317554,0.625,0.8235294117647058,,,,,
510,828400,4080,0.020754884971112043,0.5,0.7333333333333333,,,,,
511,829752,4088,0.014447828396949084,0.75,0.8947368421052632,,,,,
512,832320,4096,0.012049877255555452,0.625,0.8,,,,,
513,833672,4104,0.014899488607870973,0.75,0.8571428571428571,0.009378341316135148,0.5,0.75,,
514,835600,4112,0.00963107906887331,0.875,0.9285714285714286,,,,,
515,836952,4120,0.01480404890323552,0.875,0.95,,,,,
516,838368,4128,0.01567340721773035,0.625,0.7857142857142857,,,,,
517,839720,4136,0.015344026113932116,0.875,0.9375,,,,,
518,841328,4144,0.015239861438833187,0.625,0.8,,,,,
519,842552,4152,0.020928304012317718,0.5,0.7647058823529411,,,,,
520,843840,4160,0.01394753144407498,0.875,0.9285714285714286,,,,,
521,845064,4168,0.015245855247745872,1.0,1.0,0.017757934545200513,0.75,0.8823529411764706,,
522,846672,4176,0.01190597610356815,1.0,1.0,,,,,
523,848152,4184,0.016342185677980483,0.625,0.8333333333333334,,,,,
524,849696,4192,0.015195399099483723,0.75,0.875,,,,,
525,851240,4200,0.013850244812468849,0.75,0.8947368421052632,,,,,
526,852592,4208,0.012309406005544653,1.0,1.0,,,,,
527,854456,4216,0.010257252336684713,0.875,0.9090909090909091,,,,,
528,855808,4224,0.014410864822934608,0.75,0.8888888888888888,,,,,
529,857416,4232,0.014260350784617699,0.625,0.8333333333333334,0.013849360957075275,0.75,0.8666666666666667,,
530,858768,4240,0.017710798209972605,0.625,0.8421052631578947,,,,,
531,860440,4248,0.01933507607213527,0.375,0.5833333333333334,,,,,
532,861984,4256,0.015130843072452604,0.5,0.8095238095238095,,,,,
533,863592,4264,0.013858468123393655,0.625,0.7857142857142857,,,,,
534,864944,4272,0.014906276340705344,0.875,0.9473684210526315,,,,,
535,866680,4280,0.012917584861186928,0.625,0.8235294117647058,,,,,
536,868544,4288,0.011368295390890038,0.75,0.9,,,,,
537,870280,4296,0.012946573884048785,0.75,0.8461538461538461,0.013209395120405868,0.625,0.7857142857142857,,
538,872016,4304,0.017080797675405154,0.375,0.7058823529411765,,,,,
539,873240,4312,0.015129517374421288,0.75,0.8947368421052632,,,,,
540,874720,4320,0.0133216483307235,0.75,0.8571428571428571,,,,,
541,876584,4328,0.013002469727432546,0.75,0.875,,,,,
542,878192,4336,0.01812204911727109,0.75,0.8947368421052632,,,,,
543,880248,4344,0.012885613484342723,0.75,0.8666666666666667,,,,,
544,881728,4352,0.014429261221339635,0.875,0.9375,,,,,
545,884232,4360,0.011162579089079548,0.375,0.6666666666666666,0.011383310069092328,1.0,1.0,,
546,886160,4368,0.012959827398685213,0.75,0.8666666666666667,,,,,
547,887896,4376,0.013766489718309136,0.875,0.9411764705882353,,,,,
548,889312,4384,0.0183515649163125,0.5,0.75,,,,,
549,890984,4392,0.0122369680370114,1.0,1.0,,,,,
550,892336,4400,0.01277594989466659,1.0,1.0,,,,,
551,894008,4408,0.013151120790316016,0.75,0.8571428571428571,,,,,
552,896128,4416,0.010673547209826008,0.75,0.8666666666666667,,,,,
553,897736,4424,0.014999351894584097,0.75,0.875,0.012566646036297093,0.5,0.7333333333333333,,
554,899344,4432,0.017119421579967136,0.5,0.75,,,,,
555,900760,4440,0.013327100471356485,0.875,0.9473684210526315,,,,,
556,902816,4448,0.011670453054108278,0.75,0.875,,,,,
557,904296,4456,0.016683513484820337,0.625,0.8125,,,,,
558,905968,4464,0.012064830871612107,0.875,0.9411764705882353,,,,,
559,908472,4472,0.010023680244263592,0.625,0.8,,,,,
560,910144,4480,0.012994522198482367,0.875,0.9444444444444444,,,,,
561,911496,4488,0.015946004324026573,0.875,0.9444444444444444,0.012477822080411077,0.875,0.9375,,
562,912912,4496,0.01563568575082301,0.75,0.8571428571428571,,,,,
563,914584,4504,0.0135413895064849,0.75,0.8666666666666667,,,,,
564,915936,4512,0.013747191574509491,0.75,0.8571428571428571,,,,,
565,917288,4520,0.020337215176303654,0.625,0.8333333333333334,,,,,
566,918768,4528,0.013584196376200633,0.75,0.8823529411764706,,,,,
567,921272,4536,0.009202274285173952,0.75,0.8666666666666667,,,,,
568,923136,4544,0.010976638286736696,0.75,0.875,,,,,
569,924552,4552,0.015323031778919137,0.75,0.8888888888888888,0.012344893139766801,0.75,0.8571428571428571,,
570,925840,4560,0.016493560594842506,0.75,0.8823529411764706,,,,,
571,927128,4568,0.0161103477037386,0.875,0.9333333333333333,,,,,
572,928672,4576,0.01546141052705439,0.75,0.8888888888888888,,,,,
573,930088,4584,0.014480120971247288,0.5,0.7333333333333333,,,,,
574,931504,4592,0.014068802585104121,0.875,0.9285714285714286,,,,,
575,933304,4600,0.016158578573241156,0.625,0.8,,,,,
576,935360,4608,0.011145149469273315,0.625,0.75,,,,,
577,937928,4616,0.009270988463055735,0.875,0.9230769230769231,0.009720775824610879,0.625,0.7857142857142857,,
578,939792,4624,0.01590325234046191,0.375,0.7368421052631579,,,,,
579,941272,4632,0.014223468312808758,0.625,0.8125,,,,,
580,943776,4640,0.011347357119223337,0.625,0.8,,,,,
581,945192,4648,0.018880079430164926,0.625,0.75,,,,,
582,947056,4656,0.011313627449073209,0.75,0.8823529411764706,,,,,
583,949176,4664,0.008909938816794773,1.0,1.0,,,,,
584,950656,4672,0.014099727701217332,0.875,0.95,,,,,
585,952904,4680,0.010741373256550201,0.875,0.9333333333333333,0.012684155169685962,0.875,0.95,,
586,954192,4688,0.017073392950422896,0.75,0.8461538461538461,,,,,
587,955608,4696,0.016987717163737412,0.625,0.8,,,,,
588,957280,4704,0.0146604453261217,0.375,0.6875,,,,,
589,958760,4712,0.011800471145649609,0.875,0.9166666666666666,,,,,
590,960240,4720,0.013140426036623711,0.875,0.9411764705882353,,,,,
591,961400,4728,0.018022521088391547,0.625,0.8125,,,,,
592,962944,4736,0.015658063634419066,0.625,0.8125,,,,,
593,964360,4744,0.020195833579673517,0.5,0.8,0.019639876100737075,0.5,0.7647058823529411,,
594,967056,4752,0.011207982504589927,0.5,0.7142857142857143,,,,,
595,968600,4760,0.015521843661033327,0.875,0.9375,,,,,
596,970208,4768,0.015493573654222667,0.75,0.8823529411764706,,,,,
597,971560,4776,0.015893168924296132,0.75,0.8888888888888888,,,,,
598,973424,4784,0.012762916327700564,0.625,0.8421052631578947,,,,,
599,974968,4792,0.01402701284779181,0.875,0.9333333333333333,,,,,
600,976256,4800,0.020959842175829073,0.625,0.8333333333333334,,,,,
601,978440,4808,0.010533752402682325,1.0,1.0,0.014170034048842128,0.75,0.875,,
602,979728,4816,0.016022370852488907,0.625,0.85,,,,,
603,981336,4824,0.012942180201532533,0.75,0.875,,,,,
604,982624,4832,0.01705300927722166,0.625,0.7857142857142857,,,,,
605,984040,4840,0.01735764060705747,0.75,0.8888888888888888,,,,,
606,985392,4848,0.015721446621066178,0.75,0.8823529411764706,,,,,
607,987000,4856,0.012341177571676043,1.0,1.0,,,,,
608,988416,4864,0.014047542108809659,0.75,0.875,,,,,
609,989768,4872,0.01819831480994027,0.375,0.6666666666666666,0.018436177772806192,0.625,0.8333333333333334,,
610,991184,4880,0.018041029892992003,0.625,0.7857142857142857,,,,,
611,992728,4888,0.013691524228504328,0.875,0.9411764705882353,,,,,
612,994272,4896,0.015120765742605178,0.75,0.8947368421052632,,,,,
613,995624,4904,0.01586627708711244,0.875,0.9285714285714286,,,,,
614,996848,4912,0.015948529505313096,0.75,0.8823529411764706,,,,,
615,998328,4920,0.011735638160726324,1.0,1.0,,,,,
616,999872,4928,0.01428576159110942,0.75,0.8571428571428571,,,,,
617,1001480,4936,0.010263187716341009,1.0,1.0,0.020880466682551158,0.5,0.7894736842105263,,
618,1002896,4944,0.014174282305533975,0.75,0.875,,,,,
619,1004312,4952,0.01665669534368819,0.625,0.8,,,,,
620,1005728,4960,0.014263564816281611,0.75,0.8666666666666667,,,,,
621,1007336,4968,0.012394154745820719,0.75,0.8461538461538461,,,,,
622,1009136,4976,0.011973041036144605,0.75,0.8571428571428571,,,,,
623,1011000,4984,0.01430118075403838,0.75,0.8947368421052632,,,,,
624,1013120,4992,0.011716877512229575,0.625,0.75,,,,,
625,1015048,5000,0.011893098223758355,0.875,0.9411764705882353,0.01641089037841468,0.5,0.7894736842105263,,
626,1016592,5008,0.01475736008957546,0.625,0.8125,,,,,
627,1017944,5016,0.016627427214760276,0.875,0.9444444444444444,,,,,
628,1019424,5024,0.01808830153827931,0.625,0.8125,,,,,
629,1020712,5032,0.012924305877469181,0.875,0.9375,,,,,
630,1023024,5040,0.014365020119111263,0.375,0.6428571428571429,,,,,
631,1024312,5048,0.02046597384092569,0.625,0.7692307692307693,,,,,
632,1026688,5056,0.009415686019798261,0.75,0.8666666666666667,,,,,
633,1028040,5064,0.014518176722085866,1.0,1.0,0.01561868639846027,0.625,0.8125,,
634,1029328,5072,0.013939200368782248,0.875,0.9285714285714286,,,,,
635,1031192,5080,0.01613510304221276,0.5,0.8095238095238095,,,,,
636,1032992,5088,0.011315189707047476,0.875,0.9333333333333333,,,,,
637,1035816,5096,0.011483333803902356,0.5,0.7894736842105263,,,,,
638,1037360,5104,0.013605918348795376,0.75,0.9090909090909091,,,,,
639,1039352,5112,0.011530452510193375,0.875,0.9473684210526315,,,,,
640,1040768,5120,0.016813124143911493,0.75,0.8823529411764706,,,,,
641,1042632,5128,0.013806670731251722,0.5,0.7777777777777778,0.0161418120090794,0.5,0.7333333333333333,,
642,1044624,5136,0.012115724244537295,0.625,0.8,,,,,
643,1045848,5144,0.015534523319364155,0.75,0.8823529411764706,,,,,
644,1047264,5152,0.015537770250539214,0.5,0.75,,,,,
645,1048872,5160,0.013036189893768826,0.875,0.9230769230769231,,,,,
646,1050672,5168,0.01101136765538366,1.0,1.0,,,,,
647,1052920,5176,0.013445378579354588,0.375,0.7619047619047619,,,,,
648,1054720,5184,0.01237155797590903,0.625,0.8235294117647058,,,,,
649,1056200,5192,0.01596058812307507,0.625,0.7857142857142857,0.013883992046229702,0.75,0.8888888888888888,,
650,1057488,5200,0.018540849789087488,0.5,0.8,,,,,
651,1058968,5208,0.013491793276803343,0.75,0.8888888888888888,,,,,
652,1060512,5216,0.015641072394619333,0.75,0.9,,,,,
653,1062376,5224,0.013823987737887306,0.5,0.7333333333333333,,,,,
654,1063728,5232,0.01872262944071076,0.5,0.75,,,,,
655,1065080,5240,0.01767648037870255,0.5,0.7142857142857143,,,,,
656,1067008,5248,0.012422692622405506,0.375,0.6875,,,,,
657,1068488,5256,0.018402757718348713,0.375,0.6875,0.00911696659462548,0.5,0.7333333333333333,,
658,1069776,5264,0.014499691926014196,0.875,0.9523809523809523,,,,,
659,1071192,5272,0.014218377683820848,0.875,0.9375,,,,,
660,1073248,5280,0.011318884561382584,0.875,0.9411764705882353,,,,,
661,1074856,5288,0.012041422030423394,0.875,0.9375,,,,,
662,1076592,5296,0.013004059681849521,0.875,0.95,,,,,
663,1078200,5304,0.01193559320852208,0.875,0.9230769230769231,,,,,
664,1079744,5312,0.015335399882048626,0.625,0.8125,,,,,
665,1081224,5320,0.014312562821174534,0.625,0.8571428571428571,0.015628728886425934,0.75,0.8823529411764706,,
666,1083088,5328,0.010571401068580512,1.0,1.0,,,,,
667,1084824,5336,0.013940174452535795,0.625,0.8125,,,,,
668,1086560,5344,0.012300872813166176,0.75,0.8666666666666667,,,,,
669,1088040,5352,0.014845499862565803,0.5,0.75,,,,,
670,1089456,5360,0.014514805974967375,0.75,0.8947368421052632,,,,,
671,1091384,5368,0.012211342182954298,0.875,0.9473684210526315,,,,,
672,1092672,5376,0.016467887177554253,0.625,0.85,,,,,
673,1094792,5384,0.012379657081950287,0.625,0.7692307692307693,0.01181873351814255,1.0,1.0,,
674,1096208,5392,0.020608105339885295,0.625,0.8125,,,,,
675,1097560,5400,0.015049460570928066,0.625,0.8235294117647058,,,,,
676,1098976,5408,0.014725426224570804,0.875,0.9473684210526315,,,,,
677,1100328,5416,0.016085534690550407,0.625,0.7857142857142857,,,,,
678,1101616,5424,0.013855575983684448,0.875,0.9285714285714286,,,,,
679,1103224,5432,0.01264406617768386,0.875,0.9411764705882353,,,,,
